identifier,y_sim,y_exp,smiles,fold
CHEMBL3290021,-10.34236,8.5,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cccc3scnc23)CC1,4
CHEMBL1214881,-9.86397,8.5,Cc1cc(nn1C)C(=O)N1CCN(CC(=O)c2ccc(F)cc2)CC1,0
CHEMBL3676875,-11.69525,8.59,FC1(F)CC1C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0
CHEMBL1083750,-9.95062,8.6,Cn1nccc1-c1cc(NC(=O)c2ccc(F)cc2F)ccc1OCCN1CCOCC1,0
CHEMBL4852663,-10.87294,8.6,Fc1ccc2c(noc2c1)C1CCN(CCCOc2ccc(CN3CCCC3)cc2)CC1,0
CHEMBL4857918,-10.26814,8.6,CN1CCN(CCc2ccc(OCCCN3CCC(CC3)c3noc4cc(F)ccc34)cc2)CC1,2
CHEMBL3676884,-11.71936,8.62,FC(F)(F)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,3
CHEMBL3676860,-11.34402,8.65,CC(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,2
CHEMBL262092,-7.75766,8.7,COc1nn(C[C@H](C)N)c2c1ccc1occc21,2
CHEMBL3676891,-11.20366,8.7,CC[C@@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,3
CHEMBL3676864,-10.61213,8.7,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1)c1ccnc2ccccc12,2
CHEMBL3697992,-10.39974,8.78,C[C@@H](O)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,1
CHEMBL3676903,-12.26198,8.78,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1)c1ccc2OCOc2c1,4
CHEMBL404581,-12.00693,8.8,Fc1ccc(cc1)-c1nc(Cc2ccccc2)nc2CNCCCc12,2
CHEMBL3642681,-10.34821,8.8,O[C@H]1CC[C@H](CC(=O)N[C@H]2CC[C@H](CCN3CCN(CC3)c3nccc4occc34)CC2)CC1,2
CHEMBL3289708,-9.90597,8.8,Cc1cccc(c1)S(=O)(=O)NCCN1CCN(CC1)c1nsc2ccccc12,0
CHEMBL267932,-9.92928,8.8,CN1CN(c2ccccc2)C2(CCN(CCCC(=O)c3ccc(F)cc3)CC2)C1=O,3
CHEMBL3676907,-8.18249,8.83,CN1CCN(CC1)c1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,3
CHEMBL1257384,-10.84958,8.84,Fc1cccc2cccc(N3CCN(CCCOc4cc5C(=O)NCc5cc4Cl)CC3)c12,2
CHEMBL4574793,-9.73279,8.9,Fc1ccc(cc1)C(=O)CCCN1CCCN(CC1)c1ccc(Cl)cn1,4
CHEMBL4790020,-11.04334,8.913,Cc1c(sc2ccc(Cl)cc12)S(=O)(=O)N[C@H]1CCN(CCCc2noc3ccccc23)C1,3
CHEMBL534,-9.58572,8.977,CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12,4
CHEMBL4287144,-10.62858,9.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(CC1)c1ccccc1F,4
CHEMBL4244691,-10.7127,9.0,O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1cccc2sccc12)c1cccc2cnccc12,3
CHEMBL4239823,-11.32579,9.0,O=S(=O)(N1CCC[C@H]1CCN1CCN(CC1)c1cccc2sccc12)c1cncc2ccccc12,4
CHEMBL403764,-11.64397,9.0,Fc1ccc(cc1)-c1nc(Cc2ccccc2)nc2CNCCc12,2
CHEMBL4870307,-9.91121,9.0,COc1cc(CN2CCCCC2)ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12,2
CHEMBL90347,-9.33185,9.0,C(Cc1c([nH]c2ccccc12)-c1ccccc1)N1CCCC1,0
CHEMBL3289996,-10.60903,9.0,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2ccc(F)c(Cl)c2)CC1,1
CHEMBL3695357,-10.27068,9.0,O=C(CC1CCOCC1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3occc23)CC1,1
CHEMBL3676894,-10.83131,9.01,Clc1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,2
CHEMBL3664827,-9.57519,9.02,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1)c1ccc(cc1)C#N,2
CHEMBL3676892,-11.20366,9.1,CC[C@H](O)CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,1
CHEMBL264172,-7.17624,9.1,C[C@H](N)Cn1ncc2ccc(Cl)c(Cl)c12,3
CHEMBL3639415,-9.73733,9.1,CC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3occc23)CC1,2
CHEMBL3290020,-10.48991,9.1,Fc1ccc2c(noc2c1)C1CCN(CCCNS(=O)(=O)c2cccc3scnc23)CC1,3
CHEMBL3289950,-8.58396,9.1,O=S(=O)(NCCCN1CCN(CC1)c1nsc2ccccc12)c1cccs1,1
CHEMBL4742856,-10.78395,9.12,Cn1ccc2c(cccc12)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,0
CHEMBL4462108,-9.2166,9.12,Fc1ccc(CCCCN2CCN(CC2)c2ccc(Cl)cn2)cc1,4
CHEMBL1626,-8.79334,9.196,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,1
CHEMBL3676886,-12.25809,9.21,Cc1cc(on1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,3
CHEMBL1214882,-9.90431,9.3,Cc1cc(nn1C(C)(C)C)C(=O)N1CCN(CC(=O)c2ccc(F)cc2)CC1,0
CHEMBL3695381,-10.52666,9.3,OC1(CC1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,3
CHEMBL75723,-10.33552,9.34,[O-][N+](=O)c1ccc(cc1)C(=O)C1CCN(CCc2ccccc2)CC1,3
CHEMBL3921063,-10.3564,9.394,Fc1cc2onc(C3CCN(CC[C@H]4CC[C@@H](CC4)NC(=O)CC4OCCCO4)CC3)c2cc1F,4
CHEMBL3642747,-9.33692,9.4,CC(C)(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,0
CHEMBL4861311,-10.99777,9.4,Fc1ccc2c(noc2c1)C1CCN(CCCOc2ccc(CCN3CCCCC3)cc2)CC1,0
CHEMBL1257494,-11.23849,9.43,Cc1c2C(=O)NCc2ccc1OCCCN1CCN(CC1)c1cccc2ccccc12,3
CHEMBL1172,-9.60264,9.45,Clc1ccc2c(CCc3cccnc3C2=C2CCNCC2)c1,0
CHEMBL3642791,-8.44941,9.46,CS(=O)(=O)c1ccc(s1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,3
CHEMBL4125847,-10.23101,9.5,CC(=O)c1c(OCCCN2CCN(CC2)c2ccc(Cl)cc2)ccc2c(C)cc(=O)oc12,1
CHEMBL3290000,-9.72528,9.5,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cccs2)CC1,4
CHEMBL3290019,-10.84429,9.5,Fc1ccc2c(noc2c1)C1CCN(CCCCNS(=O)(=O)c2cnc3ccccn23)CC1,2
CHEMBL3289959,-10.08366,9.5,Clc1ccc2cc(sc2c1)S(=O)(=O)NCCCN1CCN(CC1)c1nsc2ccccc12,0
CHEMBL3289948,-9.73869,9.5,FC(F)(F)Oc1ccc(cc1)S(=O)(=O)NCCCN1CCN(CC1)c1nsc2ccccc12,1
CHEMBL3942747,-9.51481,9.519,Fc1ccc2c(noc2c1)C1CCN(CC[C@H]2CC[C@@H](CC2)NC(=O)c2ccc(cc2)N2CCOCC2)CC1,2
CHEMBL3664860,-10.38988,9.52,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1)C1CCOCC1,2
CHEMBL1257144,-11.13023,9.53,Fc1ccc2c(cccc2c1)N1CCN(CCCCOc2ccc3CNC(=O)c3c2)CC1,4
CHEMBL78218,-10.21397,9.54,Fc1ccc(CCN2CCC(CC2)C(=O)c2ccc(F)cc2)cc1,1
CHEMBL4763106,-11.557,9.55,Clc1ccc2cc(sc2c1)S(=O)(=O)N[C@H]1CCN(CCCc2noc3ccccc23)C1,4
CHEMBL3664847,-10.1275,9.57,CO[C@H](C)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,0
CHEMBL394435,-11.42553,9.6,Fc1ccc(\C=C\c2ccc(cn2)S(=O)(=O)c2cccc(F)c2)cc1,2
CHEMBL19589,-9.80812,9.6,O=C(C1CCN(CCc2ccccc2)CC1)c1ccccc1,2
CHEMBL3959647,-9.86336,9.637,CO[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(CC3)c3noc4cc(Cl)ccc34)CC2)OC1,3
CHEMBL360457,-10.20468,9.67,CCN1CCN(CC1)c1cc(-c2ccc(F)cc2)c2CCC[C@@H](O)CCc2n1,2
CHEMBL3676898,-10.86822,9.68,CC(C)=CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0
CHEMBL3676880,-11.16205,9.69,O[C@H](CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1)C(F)(F)F,1
CHEMBL3642714,-9.37571,9.7,O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,0
CHEMBL3642799,-10.32101,9.8,OC1(CCC1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,1
CHEMBL395458,-11.02087,9.9,Fc1ccc(\C=C\c2ccc(cn2)S(=O)(=O)c2ccccc2F)c(c1)C#N,3
CHEMBL209415,-10.90344,9.9,Fc1ccc(CCC2CCN(CC2)S(=O)(=O)c2ccccc2F)c(F)c1,2
CHEMBL3642719,-10.18988,9.9,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)C1CCOC1,1
CHEMBL3325906,-11.42895,9.95,CN1CCc2cc(NCc3cccc(C)c3)c(O)cc2C(C1)c1ccccc1,3
CHEMBL2115254,-7.21681,10.0,C[C@@H](N)Cn1ccc2c(Cl)c(F)ccc12,4
CHEMBL1258762,-10.86459,10.0,Fc1ccc2cccc(N3CCN(CCCCOc4cc5C(=O)NCc5cc4F)CC3)c2c1,1
CHEMBL476394,-10.01913,10.0,Clc1cccc(N2CCN(CCCCN3CCCc4ccccc4C3=O)CC2)c1Cl,2
CHEMBL318639,-8.56498,10.0,COc1ccc2c(c1)-c1c(ccn1CC(C)N)C2(C)C,3
CHEMBL60757,-9.10007,10.0,COc1ccc2[nH]cc(CCNCCCc3ccccc3)c2c1,0
CHEMBL310620,-7.84416,10.0,C1Cc2[nH]c3ccccc3c2CCN1,4
CHEMBL4204059,-8.19243,10.0,CCCCc1cc(nc(n1)N1CCN(C)CC1)-c1ccoc1,2
CHEMBL259480,-7.51731,10.0,Clc1c(Br)ccc2CCNCCc12,0
CHEMBL8334,-9.0021,10.0,COc1cc(CC(C)N)c(OC)cc1CCCc1ccccc1,4
CHEMBL2179704,-10.72168,10.0,Cl.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(O)cc3)CC2)c2ccccc12,3
CHEMBL4207177,-10.60307,10.0,CC(=O)c1c(OCCCCN2CCN(CC2)c2ccccc2Br)ccc2c(C)cc(=O)oc12,0
CHEMBL3220212,-11.11755,10.0,Cc1noc2CC(CN3CCC(CC3)c3c[nH]c4cc(F)ccc34)CC(=O)c12,3
CHEMBL3289970,-10.40519,10.0,Clc1ccc(cc1Cl)S(=O)(=O)NCCCCN1CCN(CC1)c1noc2ccccc12,3
CHEMBL3289953,-10.77985,10.0,O=S(=O)(NCCCN1CCN(CC1)c1nsc2ccccc12)c1ccc2ccccc2c1,4
CHEMBL4238679,-11.29444,10.0,O=S(=O)(N1CCC[C@@H]1CCN1CCN(CC1)c1nsc2ccccc12)c1cncc2ccccc12,0
CHEMBL3676911,-7.21996,10.07,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1)c1ccc(cc1)N1CCS(=O)(=O)CC1,4
CHEMBL1257382,-10.52759,10.1,O=C1NCc2ccc(OCCCCN3CCN(CC3)c3cccc4CCCc34)cc12,2
CHEMBL3642729,-10.55147,10.1,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)C1CCC1,2
CHEMBL4879054,-9.95583,10.1,Fc1ccc2c(noc2c1)C1CCN(CCCOc2ccc(CN3CCCC3)cc2Cl)CC1,1
CHEMBL3676913,-8.9982,10.17,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1)c1ccc(cc1)-n1cccc1,4
CHEMBL496852,-8.70052,10.2,F[C@@H]1CCNC[C@H]1c1c([nH]c2ccc(Cl)cc12)-c1ccccc1,1
CHEMBL147656,-8.11034,10.2,NC1CC1c1c[nH]c2ccc(F)cc12,2
CHEMBL3642752,-9.77629,10.2,CC(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,0
CHEMBL3325905,-11.04739,10.3,CN1CCc2cc(NCc3cccc(Cl)c3)c(O)cc2C(C1)c1ccccc1,3
CHEMBL3642684,-9.8399,10.3,OCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3occc23)CC1,4
CHEMBL3676885,-10.87932,10.36,CC(C)(C)CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,4
CHEMBL1774073,-9.85387,10.4,Fc1c(Cl)cccc1N1CCN(CCCCOc2ccc3CCC(=O)Nc3n2)CC1,1
CHEMBL507727,-8.37727,10.4,COC(=O)c1[nH]c2cc(F)ccc2c1[C@@H]1CNCC[C@H]1F,1
CHEMBL444342,-11.04736,10.4,Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3SCCCN2c13,1
CHEMBL363124,-11.45922,10.47,C(Cc1ccc2[nH]nnc2c1)N1CCN(CC1)c1cccc2ccccc12,2
CHEMBL3964078,-10.0837,10.52,COCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2noc3cc(F)c(F)cc23)CC1,2
CHEMBL3697999,-10.0726,10.65,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1)c1ccc2OCCOc2c1,2
CHEMBL3664876,-10.19318,10.7,C[C@@H](O)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,0
CHEMBL4877940,-11.01249,10.8,COc1cc(CN2CCCC2)ccc1OCCCN1CCC(CC1)c1noc2cc(F)ccc12,0
CHEMBL3104519,-12.52621,10.96,OC1C(CCN2CCC(CC2)c2noc3cc(F)ccc23)CCc2ccc(cc12)[N+]([O-])=O,2
CHEMBL3589581,-8.35193,10.96,COc1cc(CCNCc2cccc3ncoc23)c(OC)cc1Br,2
CHEMBL408154,-8.77063,11.0,CCC(C)c1nc2CCNCc2c(n1)-c1ccc(F)cc1,3
CHEMBL261045,-7.96682,11.0,CCc1nn(C[C@H](C)N)c2c1ccc1occc21,0
CHEMBL1628227,-8.91175,11.0,CN(C)CCC=C1c2ccccc2COc2ccccc12,0
CHEMBL219916,-10.68147,11.0,Clc1ccc2n(C3CCN(CCCn4c5ccccc5[nH]c4=O)CC3)c(=O)[nH]c2c1,2
CHEMBL3289984,-11.07334,11.0,Clc1ccc2cc(sc2c1)S(=O)(=O)NCCCCN1CCN(CC1)c1noc2ccccc12,1
CHEMBL271318,-9.96376,11.0,Fc1ccc(cc1)-c1nc(nc2CCNCc12)C1CCC1,2
CHEMBL163895,-10.25684,11.0,CCNC(=O)Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3SCCCN2c13,2
CHEMBL3358498,-10.54271,11.0,Fc1cccc(c1)N1CCN(CCCCNC(=O)c2cc3ccccc3cn2)CC1,3
CHEMBL371207,-9.28842,11.0,CN(C)C[C@H]1C[C@@H]2[C@H](O1)c1cc(Cl)ccc1Oc1ccccc21,1
CHEMBL1215019,-11.49746,11.0,Cc1cc(nn1-c1ccccc1)C(=O)N1CCN(CC(=O)c2ccc(F)cc2)CC1,1
CHEMBL3642715,-9.03754,11.0,COCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,1
CHEMBL256420,-7.10568,11.0,C[C@H](N)Cn1ncc2cc(Cl)c(Cl)cc12,0
CHEMBL3289957,-9.92687,11.0,O=S(=O)(NCCCN1CCN(CC1)c1nsc2ccccc12)c1cc2ccccc2s1,4
CHEMBL3642737,-9.99127,11.0,FC(F)(F)CC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,0
CHEMBL401509,-10.61783,11.0,COc1ccc(cc1)-c1nc(nc2CCNCCc12)C1CCCC1,4
CHEMBL3642754,-9.92999,11.0,O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,0
CHEMBL4437523,-10.97923,11.0,Oc1ccc(cc1)-c1ccc(CNCCc2c[nH]c3ccc(F)cc23)o1,0
CHEMBL3953892,-10.90627,11.01,O=C(NC1CCC(CCN2CCC(CC2)c2coc3ccccc23)CC1)c1ccc2ncccc2c1,2
CHEMBL3676858,-10.0965,11.08,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1)c1ccc(cc1)N1CCOCC1,3
CHEMBL3642740,-9.67535,11.1,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)C1CC1,4
CHEMBL3642722,-10.58461,11.1,Fc1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,4
CHEMBL1257856,-10.17307,11.1,O=C1NCc2ccc(OCCCN3CCN(CC3)c3cccc4CCOCc34)cc12,2
CHEMBL3698013,-9.26414,11.13,COC(C)(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0
CHEMBL3676924,-10.31647,11.18,FC(F)(F)C1CCC(CC1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0
CHEMBL1257968,-10.3405,11.2,O=C1NCc2ccc(OCCCCN3CCN(CC3)c3cccc4COCCc34)cc12,4
CHEMBL3985305,-12.22604,11.22,Fc1ccc2onc(C3CCN(CC[C@H]4CC[C@@H](CC4)NC(=O)c4ccc5OCOc5c4)CC3)c2c1,1
CHEMBL153956,-11.62059,11.22,COc1ccc2C(=O)CC(CN3CCC(CC3)C(=O)c3ccc(F)cc3)Cc2c1,0
CHEMBL1258761,-10.72439,11.3,Fc1cccc2cccc(N3CCN(CCCOc4ccc5CNC(=O)c5c4)CC3)c12,4
CHEMBL3903791,-9.57436,11.38,CN(C)c1ccc(cc1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2noc3cc(F)ccc23)CC1,4
CHEMBL1258760,-10.98963,11.4,Fc1ccc2cccc(N3CCN(CCCCOc4ccc5CNC(=O)c5c4)CC3)c2c1,0
CHEMBL3642788,-10.73396,11.4,OC(C(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)C(F)(F)F,4
CHEMBL3695370,-11.13767,11.4,O=C(N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1)c1ccccc1,4
CHEMBL3697998,-10.52687,11.42,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1)c1cccnc1,3
CHEMBL4106986,-10.2651,11.44,O[C@@H]1CC[C@@H](CC(=O)N[C@H]2CC[C@H](CCN3CCC(CC3)c3noc4cc(F)c(F)cc34)CC2)C1,2
CHEMBL4758402,-10.9854,11.48,Fc1ccc(cc1)S(=O)(=O)N[C@@H]1CCN(CCCc2noc3ccccc23)C1,1
CHEMBL3664828,-9.45492,11.49,Cc1ccc(cn1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,1
CHEMBL3676919,-10.80088,11.5,O=C(Cc1ccc2OCOc2c1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,0
CHEMBL105372,-9.91432,11.5,COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccccc4C)CC3)nc2N)cc1,0
CHEMBL3642743,-9.19764,11.5,CN(C)S(=O)(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,3
CHEMBL4857350,-11.23292,11.5,Cc1cc(OCCCN2CCC(CC2)c2noc3cc(F)ccc23)ccc1CN1CCCC1,4
CHEMBL3664879,-9.33078,11.58,COC1(CCCCC1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,0
CHEMBL3695418,-10.63714,11.6,Fc1ccc(C2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)C3CCOCC3)CC2)c2ccoc12,0
CHEMBL1774083,-11.06,11.7,Fc1ccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c2ccccc12,2
CHEMBL3642782,-10.18368,11.7,Cc1cnc(N2CCN(CC[C@H]3CC[C@@H](CC3)NC(=O)CC3CCOCC3)CC2)c2ccoc12,3
CHEMBL3697953,-9.5508,11.78,O=C(CC1COCCO1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,3
CHEMBL3896520,-10.92448,11.78,OCC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2noc3cc(F)c(F)cc23)CC1,0
CHEMBL3642738,-9.37571,11.8,O=C(C[C@@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,4
CHEMBL106176,-10.52798,11.8,Nc1nc(SCCN2CCN(Cc3ccccc3Cl)CC2)nc(N)c1Cc1ccccc1Cl,4
CHEMBL3664817,-9.83438,11.85,O=C(C[C@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCOc23)CC1,3
CHEMBL166366,-11.04693,11.9,Nc1ccccc1C(=O)CCCN1CC[C@@H]2[C@H](C1)c1cccc3OCCN2c13,4
CHEMBL3697981,-9.86991,11.98,O=C(C[C@H]1CCCCO1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0
CHEMBL40726,-7.50858,12.0,C[C@H](N)Cn1ccc2cc(F)c(F)cc12,3
CHEMBL295559,-10.05526,12.0,C1CC(CCN1)c1c([nH]c2ccccc12)-c1ccccc1,4
CHEMBL4241050,-11.96606,12.0,Fc1ccc2c(noc2c1)C1CCN(CC[C@@H]2CCCN2S(=O)(=O)c2cccc3ncccc23)CC1,4
CHEMBL3642783,-8.94433,12.0,COCCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2ncc(C)c3occc23)CC1,0
CHEMBL275854,-7.45116,12.0,CC(N)Cc1c[nH]c2ccc(O)cc12,4
CHEMBL312742,-8.09159,12.0,Cc1c2CCNCCn2c2ccccc12,0
CHEMBL1083449,-10.46357,12.0,Cn1nccc1-c1cc(NC(=O)c2cccc(c2)C(F)(F)F)ccc1OCCN1CCC(F)(F)C1,4
CHEMBL3289946,-9.60639,12.0,Clc1ccc(cc1Cl)S(=O)(=O)NCCCCN1CCN(CC1)c1nsc2ccccc12,2
CHEMBL1774074,-9.90466,12.0,FC(F)(F)c1cccc(N2CCN(CCCCOc3ccc4CCC(=O)Nc4n3)CC2)c1Cl,4
CHEMBL373245,-7.17474,12.0,C[C@H](N)Cn1ncc2ccc(O)c(Cl)c12,3
CHEMBL371300,-7.07369,12.0,C[C@H](N)Cn1ncc2ccc(O)cc12,3
CHEMBL3289963,-10.0738,12.0,O=S(=O)(NCCCN1CCN(CC1)c1nsc2ccccc12)c1cnc2ccccn12,2
CHEMBL4208934,-7.98281,12.0,CCc1cc(nc(n1)N1CCN(C)CC1)-c1ccoc1,1
CHEMBL4642981,-10.64175,12.0,O=c1n(CCCCCCN2CCN(CC2)c2nsc3ccccc23)c2cccc3CCCn1c23,4
CHEMBL3589584,-8.25814,12.02,COc1cc(CCNCc2cccc3cn[nH]c23)c(OC)cc1Br,3
CHEMBL3642717,-9.36932,12.2,OCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,2
CHEMBL3642759,-9.43053,12.2,CC#CC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1,2
CHEMBL3697959,-9.44671,12.21,COCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,4
CHEMBL3697955,-9.5508,12.26,O=C(C[C@@H]1COCCO1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0
CHEMBL3676899,-11.17417,12.26,C\C=C\CC(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2coc3ccccc23)CC1,1
CHEMBL3676932,-10.14696,12.26,Clc1ccc(C(=O)N[C@H]2CC[C@H](CCN3CCC(CC3)c3coc4ccccc34)CC2)c(Cl)c1,1
CHEMBL3642796,-9.44359,12.3,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2nccc3OCCc23)CC1)c1ccc(cc1)-c1cccnc1,3
CHEMBL3695392,-10.41006,12.3,OC1(CCC1)C(=O)N[C@H]1CC[C@H](CCN2CCC(CC2)c2cccc3OCCc23)CC1,0
CHEMBL478617,-9.37892,12.3,OC1(CC2CCC(C1)N2CCCC(=O)c1ccc(F)cc1)c1ccccc1,0
CHEMBL3697994,-9.97858,12.32,O=C(N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1)C1CCCO1,3
CHEMBL3944400,-7.55134,12.35,Fc1ccc2onc(C3CCN(CC[C@H]4CC[C@@H](CC4)NC(=O)c4ccc(cc4)N4CCS(=O)(=O)CC4)CC3)c2c1,2
CHEMBL3697958,-9.86836,12.41,O=C(CC1CC1)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,4
CHEMBL3697960,-9.84059,12.43,OCC(=O)N[C@H]1CC[C@H](CCN2CCN(CC2)c2cccc3OCOc23)CC1,0
CHEMBL104903,-9.64628,12.5,COc1ccc(Cc2c(N)nc(SCCN3CCN(Cc4ccc(C)cc4)CC3)nc2N)cc1,3
CHEMBL1257736,-11.44052,12.5,Cc1c2C(=O)NCc2ccc1OCCCN1CCN(CC1)c1cccc2cc(F)ccc12,3
CHEMBL4213170,-10.33893,12.5,CC(=O)c1c(OCCCN2CCN(CC2)c2cc(C)cc(C)c2)ccc2c(C)cc(=O)oc12,0
CHEMBL1278116,-9.57721,12.59,CN(C)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21,3
CHEMBL90346,-9.40169,12.59,COc1ccc(Cl)cc1C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,4
CHEMBL388247,-9.41134,12.59,CCCCc1ccc(cc1)S(=O)(=O)Nc1ccc2CCNCc2c1,4
CHEMBL1278202,-9.20397,12.59,CC1(CCN(C1)C1CC[C@@]2(C1)Cc1ccccc1Cc1ccccc21)C(O)=O,3
